# LS220 with Mdot = 1e-6
# eps       mAp [MeV]   r [cm]      t_stop [s]  efficiency
1.50000e-14 3.31438e+00 5.11221e+15 1.51015e+05 9.52657e-05
1.50000e-14 3.31438e+00 5.93521e+15 1.75321e+05 8.20519e-05
1.50000e-14 3.31438e+00 6.89069e+15 2.03539e+05 7.06710e-05
1.50000e-14 3.31438e+00 8.00000e+15 2.36313e+05 6.08710e-05
1.50000e-14 3.75744e+00 5.00000e+13 1.47500e+03 9.21336e-03
1.50000e-14 3.75744e+00 5.80493e+13 1.71245e+03 7.93577e-03
1.50000e-14 3.75744e+00 6.73944e+13 1.98813e+03 6.83534e-03
1.50000e-14 3.75744e+00 7.82440e+13 2.30819e+03 5.88752e-03
1.50000e-14 3.75744e+00 9.08402e+13 2.67977e+03 5.07113e-03
1.50000e-14 3.75744e+00 1.05464e+14 3.11118e+03 4.36795e-03
1.50000e-14 3.75744e+00 1.22443e+14 3.61203e+03 3.76226e-03
1.50000e-14 3.75744e+00 1.42154e+14 4.19351e+03 3.24056e-03
1.50000e-14 3.75744e+00 1.65039e+14 4.86860e+03 2.79120e-03
1.50000e-14 3.75744e+00 1.91608e+14 5.65237e+03 2.40414e-03
1.50000e-14 3.75744e+00 2.22454e+14 6.56229e+03 2.07074e-03
1.50000e-14 3.75744e+00 2.58266e+14 7.61869e+03 1.78358e-03
1.50000e-14 3.75744e+00 2.99844e+14 8.84517e+03 1.53625e-03
1.50000e-14 3.75744e+00 3.48114e+14 1.02691e+04 1.32322e-03
1.50000e-14 3.75744e+00 4.04156e+14 1.19223e+04 1.13973e-03
1.50000e-14 3.75744e+00 4.69219e+14 1.38416e+04 9.81687e-04
1.50000e-14 3.75744e+00 5.44757e+14 1.60698e+04 8.45555e-04
1.50000e-14 3.75744e+00 6.32456e+14 1.86568e+04 7.28301e-04
1.50000e-14 3.75744e+00 7.34272e+14 2.16602e+04 6.27304e-04
1.50000e-14 3.75744e+00 8.52480e+14 2.51470e+04 5.40309e-04
1.50000e-14 3.75744e+00 9.89717e+14 2.91952e+04 4.65378e-04
1.50000e-14 3.75744e+00 1.14905e+15 3.38950e+04 4.00838e-04
1.50000e-14 3.75744e+00 1.33403e+15 3.93513e+04 3.45247e-04
1.50000e-14 3.75744e+00 1.54879e+15 4.56860e+04 2.97366e-04
1.50000e-14 3.75744e+00 1.79812e+15 5.30407e+04 2.56127e-04
1.50000e-14 3.75744e+00 2.08760e+15 6.15826e+04 2.20615e-04
1.50000e-14 3.75744e+00 2.42367e+15 7.15000e+04 1.90027e-04
1.50000e-14 3.75744e+00 2.81385e+15 8.30145e+04 1.63680e-04
1.50000e-14 3.75744e+00 3.26684e+15 9.63771e+04 1.40974e-04
1.50000e-14 3.75744e+00 3.79275e+15 1.11891e+05 1.21420e-04
1.50000e-14 3.75744e+00 4.40334e+15 1.29901e+05 1.04576e-04
1.50000e-14 3.75744e+00 5.11221e+15 1.50816e+05 9.00686e-05
1.50000e-14 3.75744e+00 5.93521e+15 1.75098e+05 7.75736e-05
1.50000e-14 3.75744e+00 6.89069e+15 2.03289e+05 6.68120e-05
1.50000e-14 3.75744e+00 8.00000e+15 2.36008e+05 5.75389e-05
1.50000e-14 4.25973e+00 5.00000e+13 1.47253e+03 8.55425e-03
1.50000e-14 4.25973e+00 5.80493e+13 1.70959e+03 7.36809e-03
1.50000e-14 4.25973e+00 6.73944e+13 1.98481e+03 6.34641e-03
1.50000e-14 4.25973e+00 7.82440e+13 2.30434e+03 5.46639e-03
1.50000e-14 4.25973e+00 9.08402e+13 2.67530e+03 4.70840e-03
1.50000e-14 4.25973e+00 1.05464e+14 3.10599e+03 4.05552e-03
1.50000e-14 4.25973e+00 1.22443e+14 3.60601e+03 3.49317e-03
1.50000e-14 4.25973e+00 1.42154e+14 4.18653e+03 3.00879e-03
1.50000e-14 4.25973e+00 1.65039e+14 4.86051e+03 2.59158e-03
1.50000e-14 4.25973e+00 1.91608e+14 5.64298e+03 2.23223e-03
1.50000e-14 4.25973e+00 2.22454e+14 6.55142e+03 1.92270e-03
1.50000e-14 4.25973e+00 2.58266e+14 7.60611e+03 1.65609e-03
1.50000e-14 4.25973e+00 2.99844e+14 8.83058e+03 1.42645e-03
1.50000e-14 4.25973e+00 3.48114e+14 1.02521e+04 1.22865e-03
1.50000e-14 4.25973e+00 4.04156e+14 1.19026e+04 1.05828e-03
1.50000e-14 4.25973e+00 4.69219e+14 1.38186e+04 9.11534e-04
1.50000e-14 4.25973e+00 5.44757e+14 1.60431e+04 7.85130e-04
1.50000e-14 4.25973e+00 6.32456e+14 1.86257e+04 6.76254e-04
1.50000e-14 4.25973e+00 7.34272e+14 2.16240e+04 5.82477e-04
1.50000e-14 4.25973e+00 8.52480e+14 2.51050e+04 5.01704e-04
1.50000e-14 4.25973e+00 9.89717e+14 2.91464e+04 4.32132e-04
1.50000e-14 4.25973e+00 1.14905e+15 3.38383e+04 3.72207e-04
1.50000e-14 4.25973e+00 1.33403e+15 3.92853e+04 3.20588e-04
1.50000e-14 4.25973e+00 1.54879e+15 4.56092e+04 2.76128e-04
1.50000e-14 4.25973e+00 1.79812e+15 5.29510e+04 2.37833e-04
1.50000e-14 4.25973e+00 2.08760e+15 6.14743e+04 2.04848e-04
1.50000e-14 4.25973e+00 2.42367e+15 7.13696e+04 1.76438e-04
1.50000e-14 4.25973e+00 2.81385e+15 8.28578e+04 1.51968e-04
1.50000e-14 4.25973e+00 3.26684e+15 9.62026e+04 1.30901e-04
1.50000e-14 4.25973e+00 3.79275e+15 1.11697e+05 1.12755e-04
1.50000e-14 4.25973e+00 4.40334e+15 1.29686e+05 9.71240e-05
1.50000e-14 4.25973e+00 5.11221e+15 1.50557e+05 8.36506e-05
1.50000e-14 4.25973e+00 5.93521e+15 1.74786e+05 7.20458e-05
1.50000e-14 4.25973e+00 6.89069e+15 2.02914e+05 6.20509e-05
1.50000e-14 4.25973e+00 8.00000e+15 2.35583e+05 5.34445e-05
1.50000e-14 4.82916e+00 5.00000e+13 1.46750e+03 7.87849e-03
1.50000e-14 4.82916e+00 5.80493e+13 1.70375e+03 6.78604e-03
1.50000e-14 4.82916e+00 6.73944e+13 1.97803e+03 5.84506e-03
1.50000e-14 4.82916e+00 7.82440e+13 2.29646e+03 5.03455e-03
1.50000e-14 4.82916e+00 9.08402e+13 2.66615e+03 4.33642e-03
1.50000e-14 4.82916e+00 1.05464e+14 3.09536e+03 3.73510e-03
1.50000e-14 4.82916e+00 1.22443e+14 3.59367e+03 3.21717e-03
1.50000e-14 4.82916e+00 1.42154e+14 4.17220e+03 2.77106e-03
1.50000e-14 4.82916e+00 1.65039e+14 4.84387e+03 2.38682e-03
1.50000e-14 4.82916e+00 1.91608e+14 5.62366e+03 2.05585e-03
1.50000e-14 4.82916e+00 2.22454e+14 6.52899e+03 1.77078e-03
1.50000e-14 4.82916e+00 2.58266e+14 7.58007e+03 1.52523e-03
1.50000e-14 4.82916e+00 2.99844e+14 8.80034e+03 1.31374e-03
1.50000e-14 4.82916e+00 3.48114e+14 1.02171e+04 1.13156e-03
1.50000e-14 4.82916e+00 4.04156e+14 1.18619e+04 9.74652e-04
1.50000e-14 4.82916e+00 4.69219e+14 1.37714e+04 8.39499e-04
1.50000e-14 4.82916e+00 5.44757e+14 1.59884e+04 7.23086e-04
1.50000e-14 4.82916e+00 6.32456e+14 1.85623e+04 6.22816e-04
1.50000e-14 4.82916e+00 7.34272e+14 2.15505e+04 5.36450e-04
1.50000e-14 4.82916e+00 8.52480e+14 2.50198e+04 4.62059e-04
1.50000e-14 4.82916e+00 9.89717e+14 2.90476e+04 3.97985e-04
1.50000e-14 4.82916e+00 1.14905e+15 3.37237e+04 3.42794e-04
1.50000e-14 4.82916e+00 1.33403e+15 3.91523e+04 2.95254e-04
1.50000e-14 4.82916e+00 1.54879e+15 4.54548e+04 2.54306e-04
1.50000e-14 4.82916e+00 1.79812e+15 5.27722e+04 2.19038e-04
1.50000e-14 4.82916e+00 2.08760e+15 6.12700e+04 1.88669e-04
1.50000e-14 4.82916e+00 2.42367e+15 7.11361e+04 1.62510e-04
1.50000e-14 4.82916e+00 2.81385e+15 8.25910e+04 1.39978e-04
1.50000e-14 4.82916e+00 3.26684e+15 9.58865e+04 1.20563e-04
1.50000e-14 4.82916e+00 3.79275e+15 1.11322e+05 1.03841e-04
1.50000e-14 4.82916e+00 4.40334e+15 1.29243e+05 8.94380e-05
1.50000e-14 4.82916e+00 5.11221e+15 1.50051e+05 7.70331e-05
1.50000e-14 4.82916e+00 5.93521e+15 1.74210e+05 6.63487e-05
1.50000e-14 4.82916e+00 6.89069e+15 2.02257e+05 5.71462e-05
1.50000e-14 4.82916e+00 8.00000e+15 2.34820e+05 4.92188e-05
1.50000e-14 5.47472e+00 5.00000e+13 1.46261e+03 7.24035e-03
1.50000e-14 5.47472e+00 5.80493e+13 1.69807e+03 6.23638e-03
1.50000e-14 5.47472e+00 6.73944e+13 1.97144e+03 5.37162e-03
1.50000e-14 5.47472e+00 7.82440e+13 2.28881e+03 4.62676e-03
1.50000e-14 5.47472e+00 9.08402e+13 2.65727e+03 3.98518e-03
1.50000e-14 5.47472e+00 1.05464e+14 3.08505e+03 3.43256e-03
1.50000e-14 5.47472e+00 1.22443e+14 3.58170e+03 2.95658e-03
1.50000e-14 5.47472e+00 1.42154e+14 4.15830e+03 2.54660e-03
1.50000e-14 5.47472e+00 1.65039e+14 4.82773e+03 2.19347e-03
1.50000e-14 5.47472e+00 1.91608e+14 5.60491e+03 1.88930e-03
1.50000e-14 5.47472e+00 2.22454e+14 6.50719e+03 1.62731e-03
1.50000e-14 5.47472e+00 2.58266e+14 7.55472e+03 1.40165e-03
1.50000e-14 5.47472e+00 2.99844e+14 8.77106e+03 1.20730e-03
1.50000e-14 5.47472e+00 3.48114e+14 1.01835e+04 1.03992e-03
1.50000e-14 5.47472e+00 4.04156e+14 1.18234e+04 8.95752e-04
1.50000e-14 5.47472e+00 4.69219e+14 1.37271e+04 7.71553e-04
1.50000e-14 5.47472e+00 5.44757e+14 1.59370e+04 6.64554e-04
1.50000e-14 5.47472e+00 6.32456e+14 1.85026e+04 5.72392e-04
1.50000e-14 5.47472e+00 7.34272e+14 2.14812e+04 4.93011e-04
1.50000e-14 5.47472e+00 8.52480e+14 2.49391e+04 4.24634e-04
1.50000e-14 5.47472e+00 9.89717e+14 2.89537e+04 3.65741e-04
1.50000e-14 5.47472e+00 1.14905e+15 3.36147e+04 3.15016e-04
1.50000e-14 5.47472e+00 1.33403e+15 3.90268e+04 2.71330e-04
1.50000e-14 5.47472e+00 1.54879e+15 4.53102e+04 2.33702e-04
1.50000e-14 5.47472e+00 1.79812e+15 5.26052e+04 2.01291e-04
1.50000e-14 5.47472e+00 2.08760e+15 6.10727e+04 1.73366e-04
1.50000e-14 5.47472e+00 2.42367e+15 7.09033e+04 1.49316e-04
1.50000e-14 5.47472e+00 2.81385e+15 8.23163e+04 1.28602e-04
1.50000e-14 5.47472e+00 3.26684e+15 9.55702e+04 1.10761e-04
1.50000e-14 5.47472e+00 3.79275e+15 1.10958e+05 9.53961e-05
1.50000e-14 5.47472e+00 4.40334e+15 1.28824e+05 8.21623e-05
1.50000e-14 5.47472e+00 5.11221e+15 1.49556e+05 7.07576e-05
1.50000e-14 5.47472e+00 5.93521e+15 1.73625e+05 6.09356e-05
1.50000e-14 5.47472e+00 6.89069e+15 2.01567e+05 5.24770e-05
1.50000e-14 5.47472e+00 8.00000e+15 2.34010e+05 4.51907e-05
1.50000e-14 6.20657e+00 5.00000e+13 1.45823e+03 6.58697e-03
1.50000e-14 6.20657e+00 5.80493e+13 1.69298e+03 5.67359e-03
1.50000e-14 6.20657e+00 6.73944e+13 1.96553e+03 4.88687e-03
1.50000e-14 6.20657e+00 7.82440e+13 2.28195e+03 4.20924e-03
1.50000e-14 6.20657e+00 9.08402e+13 2.64931e+03 3.62557e-03
1.50000e-14 6.20657e+00 1.05464e+14 3.07581e+03 3.12284e-03
1.50000e-14 6.20657e+00 1.22443e+14 3.57098e+03 2.68981e-03
1.50000e-14 6.20657e+00 1.42154e+14 4.14587e+03 2.31682e-03
1.50000e-14 6.20657e+00 1.65039e+14 4.81331e+03 1.99555e-03
1.50000e-14 6.20657e+00 1.91608e+14 5.58820e+03 1.71884e-03
1.50000e-14 6.20657e+00 2.22454e+14 6.48786e+03 1.48049e-03
1.50000e-14 6.20657e+00 2.58266e+14 7.53235e+03 1.27520e-03
1.50000e-14 6.20657e+00 2.99844e+14 8.74495e+03 1.09837e-03
1.50000e-14 6.20657e+00 3.48114e+14 1.01527e+04 9.46054e-04
1.50000e-14 6.20657e+00 4.04156e+14 1.17871e+04 8.14862e-04
1.50000e-14 6.20657e+00 4.69219e+14 1.36845e+04 7.01863e-04
1.50000e-14 6.20657e+00 5.44757e+14 1.58875e+04 6.04536e-04
1.50000e-14 6.20657e+00 6.32456e+14 1.84451e+04 5.20706e-04
1.50000e-14 6.20657e+00 7.34272e+14 2.14143e+04 4.48498e-04
1.50000e-14 6.20657e+00 8.52480e+14 2.48610e+04 3.86300e-04
1.50000e-14 6.20657e+00 9.89717e+14 2.88626e+04 3.32727e-04
1.50000e-14 6.20657e+00 1.14905e+15 3.35082e+04 2.86584e-04
1.50000e-14 6.20657e+00 1.33403e+15 3.89018e+04 2.46837e-04
1.50000e-14 6.20657e+00 1.54879e+15 4.51635e+04 2.12603e-04
1.50000e-14 6.20657e+00 1.79812e+15 5.24336e+04 1.83118e-04
1.50000e-14 6.20657e+00 2.08760e+15 6.08774e+04 1.57731e-04
1.50000e-14 6.20657e+00 2.42367e+15 7.06810e+04 1.35864e-04
1.50000e-14 6.20657e+00 2.81385e+15 8.20633e+04 1.17028e-04
1.50000e-14 6.20657e+00 3.26684e+15 9.52720e+04 1.00793e-04
1.50000e-14 6.20657e+00 3.79275e+15 1.10607e+05 8.68106e-05
1.50000e-14 6.20657e+00 4.40334e+15 1.28410e+05 7.47679e-05
1.50000e-14 6.20657e+00 5.11221e+15 1.49084e+05 6.43979e-05
1.50000e-14 6.20657e+00 5.93521e+15 1.73086e+05 5.54663e-05
1.50000e-14 6.20657e+00 6.89069e+15 2.00952e+05 4.77734e-05
1.50000e-14 6.20657e+00 8.00000e+15 2.33297e+05 4.11452e-05
1.50000e-14 7.03625e+00 5.00000e+13 1.45353e+03 6.16656e-03
1.50000e-14 7.03625e+00 5.80493e+13 1.68754e+03 5.31150e-03
1.50000e-14 7.03625e+00 6.73944e+13 1.95922e+03 4.57500e-03
1.50000e-14 7.03625e+00 7.82440e+13 2.27462e+03 3.94061e-03
1.50000e-14 7.03625e+00 9.08402e+13 2.64080e+03 3.39417e-03
1.50000e-14 7.03625e+00 1.05464e+14 3.06593e+03 2.92351e-03
1.50000e-14 7.03625e+00 1.22443e+14 3.55949e+03 2.51810e-03
1.50000e-14 7.03625e+00 1.42154e+14 4.13251e+03 2.16891e-03
1.50000e-14 7.03625e+00 1.65039e+14 4.79777e+03 1.86814e-03
1.50000e-14 7.03625e+00 1.91608e+14 5.57012e+03 1.60908e-03
1.50000e-14 7.03625e+00 2.22454e+14 6.46683e+03 1.38594e-03
1.50000e-14 7.03625e+00 2.58266e+14 7.50788e+03 1.19375e-03
1.50000e-14 7.03625e+00 2.99844e+14 8.71653e+03 1.02821e-03
1.50000e-14 7.03625e+00 3.48114e+14 1.01197e+04 8.85617e-04
1.50000e-14 7.03625e+00 4.04156e+14 1.17488e+04 7.62802e-04
1.50000e-14 7.03625e+00 4.69219e+14 1.36401e+04 6.57015e-04
1.50000e-14 7.03625e+00 5.44757e+14 1.58358e+04 5.65892e-04
1.50000e-14 7.03625e+00 6.32456e+14 1.83849e+04 4.87407e-04
1.50000e-14 7.03625e+00 7.34272e+14 2.13444e+04 4.19806e-04
1.50000e-14 7.03625e+00 8.52480e+14 2.47804e+04 3.61577e-04
1.50000e-14 7.03625e+00 9.89717e+14 2.87695e+04 3.11425e-04
1.50000e-14 7.03625e+00 1.14905e+15 3.34008e+04 2.68228e-04
1.50000e-14 7.03625e+00 1.33403e+15 3.87781e+04 2.31021e-04
1.50000e-14 7.03625e+00 1.54879e+15 4.50210e+04 1.98975e-04
1.50000e-14 7.03625e+00 1.79812e+15 5.22691e+04 1.71374e-04
1.50000e-14 7.03625e+00 2.08760e+15 6.06851e+04 1.47602e-04
1.50000e-14 7.03625e+00 2.42367e+15 7.04562e+04 1.27126e-04
1.50000e-14 7.03625e+00 2.81385e+15 8.18005e+04 1.09491e-04
1.50000e-14 7.03625e+00 3.26684e+15 9.49673e+04 9.42925e-05
1.50000e-14 7.03625e+00 3.79275e+15 1.10253e+05 8.12036e-05
1.50000e-14 7.03625e+00 4.40334e+15 1.28000e+05 6.99316e-05
1.50000e-14 7.03625e+00 5.11221e+15 1.48606e+05 6.02217e-05
1.50000e-14 7.03625e+00 5.93521e+15 1.72530e+05 5.18599e-05
1.50000e-14 7.03625e+00 6.89069e+15 2.00305e+05 4.46592e-05
1.50000e-14 7.03625e+00 8.00000e+15 2.32559e+05 3.84560e-05
1.50000e-14 7.97685e+00 5.00000e+13 1.44904e+03 5.61921e-03
1.50000e-14 7.97685e+00 5.80493e+13 1.68232e+03 4.84003e-03
1.50000e-14 7.97685e+00 6.73944e+13 1.95315e+03 4.16889e-03
1.50000e-14 7.97685e+00 7.82440e+13 2.26758e+03 3.59082e-03
1.50000e-14 7.97685e+00 9.08402e+13 2.63263e+03 3.09290e-03
1.50000e-14 7.97685e+00 1.05464e+14 3.05645e+03 2.66403e-03
1.50000e-14 7.97685e+00 1.22443e+14 3.54848e+03 2.29462e-03
1.50000e-14 7.97685e+00 1.42154e+14 4.11972e+03 1.97643e-03
1.50000e-14 7.97685e+00 1.65039e+14 4.78291e+03 1.70236e-03
1.50000e-14 7.97685e+00 1.91608e+14 5.55288e+03 1.46629e-03
1.50000e-14 7.97685e+00 2.22454e+14 6.44679e+03 1.26296e-03
1.50000e-14 7.97685e+00 2.58266e+14 7.48462e+03 1.08783e-03
1.50000e-14 7.97685e+00 2.99844e+14 8.68951e+03 9.36977e-04
1.50000e-14 7.97685e+00 3.48114e+14 1.00884e+04 8.07045e-04
1.50000e-14 7.97685e+00 4.04156e+14 1.17124e+04 6.95131e-04
1.50000e-14 7.97685e+00 4.69219e+14 1.35979e+04 5.98734e-04
1.50000e-14 7.97685e+00 5.44757e+14 1.57869e+04 5.15702e-04
1.50000e-14 7.97685e+00 6.32456e+14 1.83282e+04 4.44184e-04
1.50000e-14 7.97685e+00 7.34272e+14 2.12786e+04 3.82584e-04
1.50000e-14 7.97685e+00 8.52480e+14 2.47039e+04 3.29526e-04
1.50000e-14 7.97685e+00 9.89717e+14 2.86806e+04 2.83826e-04
1.50000e-14 7.97685e+00 1.14905e+15 3.32973e+04 2.44463e-04
1.50000e-14 7.97685e+00 1.33403e+15 3.86567e+04 2.10555e-04
1.50000e-14 7.97685e+00 1.54879e+15 4.49117e+04 1.81350e-04
1.50000e-14 7.97685e+00 1.79812e+15 5.21410e+04 1.56196e-04
1.50000e-14 7.97685e+00 2.08760e+15 6.05370e+04 1.34537e-04
1.50000e-14 7.97685e+00 2.42367e+15 7.02848e+04 1.15881e-04
1.50000e-14 7.97685e+00 2.81385e+15 8.16023e+04 9.98114e-05
1.50000e-14 7.97685e+00 3.26684e+15 9.47413e+04 8.59679e-05
1.50000e-14 7.97685e+00 3.79275e+15 1.09996e+05 7.40445e-05
1.50000e-14 7.97685e+00 4.40334e+15 1.27707e+05 6.37748e-05
1.50000e-14 7.97685e+00 5.11221e+15 1.48262e+05 5.49260e-05
1.50000e-14 7.97685e+00 5.93521e+15 1.72126e+05 4.73049e-05
1.50000e-14 7.97685e+00 6.89069e+15 1.99830e+05 4.07412e-05
1.50000e-14 7.97685e+00 8.00000e+15 2.31999e+05 3.50869e-05
1.50000e-14 9.04319e+00 5.00000e+13 1.44277e+03 5.02519e-03
1.50000e-14 9.04319e+00 5.80493e+13 1.67504e+03 4.32834e-03
1.50000e-14 9.04319e+00 6.73944e+13 1.94469e+03 3.72813e-03
1.50000e-14 9.04319e+00 7.82440e+13 2.25776e+03 3.21117e-03
1.50000e-14 9.04319e+00 9.08402e+13 2.62123e+03 2.76590e-03
1.50000e-14 9.04319e+00 1.05464e+14 3.04321e+03 2.38237e-03
1.50000e-14 9.04319e+00 1.22443e+14 3.53312e+03 2.05202e-03
1.50000e-14 9.04319e+00 1.42154e+14 4.10191e+03 1.76748e-03
1.50000e-14 9.04319e+00 1.65039e+14 4.76226e+03 1.52239e-03
1.50000e-14 9.04319e+00 1.91608e+14 5.52890e+03 1.31129e-03
1.50000e-14 9.04319e+00 2.22454e+14 6.41894e+03 1.12945e-03
1.50000e-14 9.04319e+00 2.58266e+14 7.45227e+03 9.72830e-04
1.50000e-14 9.04319e+00 2.99844e+14 8.65195e+03 8.37927e-04
1.50000e-14 9.04319e+00 3.48114e+14 1.00448e+04 7.21729e-04
1.50000e-14 9.04319e+00 4.04156e+14 1.16618e+04 6.21645e-04
1.50000e-14 9.04319e+00 4.69219e+14 1.35391e+04 5.35436e-04
1.50000e-14 9.04319e+00 5.44757e+14 1.57186e+04 4.61178e-04
1.50000e-14 9.04319e+00 6.32456e+14 1.82489e+04 3.97218e-04
1.50000e-14 9.04319e+00 7.34272e+14 2.11865e+04 3.42129e-04
1.50000e-14 9.04319e+00 8.52480e+14 2.45971e+04 2.94681e-04
1.50000e-14 9.04319e+00 9.89717e+14 2.85568e+04 2.53813e-04
1.50000e-14 9.04319e+00 1.14905e+15 3.31542e+04 2.18615e-04
1.50000e-14 9.04319e+00 1.33403e+15 3.84931e+04 1.88302e-04
1.50000e-14 9.04319e+00 1.54879e+15 4.46917e+04 1.62193e-04
1.50000e-14 9.04319e+00 1.79812e+15 5.18881e+04 1.39702e-04
1.50000e-14 9.04319e+00 2.08760e+15 6.02392e+04 1.20320e-04
1.50000e-14 9.04319e+00 2.42367e+15 6.99344e+04 1.03628e-04
1.50000e-14 9.04319e+00 2.81385e+15 8.11901e+04 8.92508e-05
1.50000e-14 9.04319e+00 3.26684e+15 9.42622e+04 7.68703e-05
1.50000e-14 9.04319e+00 3.79275e+15 1.09439e+05 6.62072e-05
1.50000e-14 9.04319e+00 4.40334e+15 1.27059e+05 5.70232e-05
1.50000e-14 9.04319e+00 5.11221e+15 1.47518e+05 4.91115e-05
1.50000e-14 9.04319e+00 5.93521e+15 1.71272e+05 4.22974e-05
1.50000e-14 9.04319e+00 6.89069e+15 1.98850e+05 3.64287e-05
1.50000e-14 9.04319e+00 8.00000e+15 2.30858e+05 3.13715e-05
1.50000e-14 1.02521e+01 5.00000e+13 1.43605e+03 4.38823e-03
1.50000e-14 1.02521e+01 5.80493e+13 1.66723e+03 3.77973e-03
1.50000e-14 1.02521e+01 6.73944e+13 1.93563e+03 3.25560e-03
1.50000e-14 1.02521e+01 7.82440e+13 2.24724e+03 2.80414e-03
1.50000e-14 1.02521e+01 9.08402e+13 2.60901e+03 2.41528e-03
1.50000e-14 1.02521e+01 1.05464e+14 3.02901e+03 2.08035e-03
1.50000e-14 1.02521e+01 1.22443e+14 3.51663e+03 1.79186e-03
1.50000e-14 1.02521e+01 1.42154e+14 4.08276e+03 1.54337e-03
1.50000e-14 1.02521e+01 1.65039e+14 4.74002e+03 1.32935e-03
1.50000e-14 1.02521e+01 1.91608e+14 5.50307e+03 1.14499e-03
1.50000e-14 1.02521e+01 2.22454e+14 6.38895e+03 9.86197e-04
1.50000e-14 1.02521e+01 2.58266e+14 7.41742e+03 8.49426e-04
1.50000e-14 1.02521e+01 2.99844e+14 8.61145e+03 7.31619e-04
1.50000e-14 1.02521e+01 3.48114e+14 9.99766e+03 6.30146e-04
1.50000e-14 1.02521e+01 4.04156e+14 1.16070e+04 5.42747e-04
1.50000e-14 1.02521e+01 4.69219e+14 1.34757e+04 4.67477e-04
1.50000e-14 1.02521e+01 5.44757e+14 1.56457e+04 4.02659e-04
1.50000e-14 1.02521e+01 6.32456e+14 1.81653e+04 3.46828e-04
1.50000e-14 1.02521e+01 7.34272e+14 2.10901e+04 2.98729e-04
1.50000e-14 1.02521e+01 8.52480e+14 2.44849e+04 2.57283e-04
1.50000e-14 1.02521e+01 9.89717e+14 2.84261e+04 2.21587e-04
1.50000e-14 1.02521e+01 1.14905e+15 3.30018e+04 1.90843e-04
1.50000e-14 1.02521e+01 1.33403e+15 3.83142e+04 1.64361e-04
1.50000e-14 1.02521e+01 1.54879e+15 4.44817e+04 1.41554e-04
1.50000e-14 1.02521e+01 1.79812e+15 5.16422e+04 1.21911e-04
1.50000e-14 1.02521e+01 2.08760e+15 5.99568e+04 1.04991e-04
1.50000e-14 1.02521e+01 2.42367e+15 6.96102e+04 9.04195e-05
1.50000e-14 1.02521e+01 2.81385e+15 8.08178e+04 7.78701e-05
1.50000e-14 1.02521e+01 3.26684e+15 9.38287e+04 6.70566e-05
1.50000e-14 1.02521e+01 3.79275e+15 1.08934e+05 5.77448e-05
1.50000e-14 1.02521e+01 4.40334e+15 1.26472e+05 4.97261e-05
1.50000e-14 1.02521e+01 5.11221e+15 1.46838e+05 4.28178e-05
1.50000e-14 1.02521e+01 5.93521e+15 1.70485e+05 3.68691e-05
1.50000e-14 1.02521e+01 6.89069e+15 1.97939e+05 3.17469e-05
1.50000e-14 1.02521e+01 8.00000e+15 2.29797e+05 2.73313e-05
1.50000e-14 1.16225e+01 5.00000e+13 1.42951e+03 3.78609e-03
1.50000e-14 1.16225e+01 5.80493e+13 1.65964e+03 3.26108e-03
1.50000e-14 1.16225e+01 6.73944e+13 1.92681e+03 2.80887e-03
1.50000e-14 1.16225e+01 7.82440e+13 2.23699e+03 2.41937e-03
1.50000e-14 1.16225e+01 9.08402e+13 2.59711e+03 2.08388e-03
1.50000e-14 1.16225e+01 1.05464e+14 3.01519e+03 1.79491e-03
1.50000e-14 1.16225e+01 1.22443e+14 3.50059e+03 1.54601e-03
1.50000e-14 1.16225e+01 1.42154e+14 4.06413e+03 1.33163e-03
1.50000e-14 1.16225e+01 1.65039e+14 4.71839e+03 1.14698e-03
1.50000e-14 1.16225e+01 1.91608e+14 5.47796e+03 9.87926e-04
1.50000e-14 1.16225e+01 2.22454e+14 6.35981e+03 8.50930e-04
1.50000e-14 1.16225e+01 2.58266e+14 7.38362e+03 7.32931e-04
1.50000e-14 1.16225e+01 2.99844e+14 8.57223e+03 6.31293e-04
1.50000e-14 1.16225e+01 3.48114e+14 9.95217e+03 5.43748e-04
1.50000e-14 1.16225e+01 4.04156e+14 1.15542e+04 4.68343e-04
1.50000e-14 1.16225e+01 4.69219e+14 1.34142e+04 4.03393e-04
1.50000e-14 1.16225e+01 5.44757e+14 1.55734e+04 3.47449e-04
1.50000e-14 1.16225e+01 6.32456e+14 1.80803e+04 2.99264e-04
1.50000e-14 1.16225e+01 7.34272e+14 2.09908e+04 2.57763e-04
1.50000e-14 1.16225e+01 8.52480e+14 2.43705e+04 2.22021e-04
1.50000e-14 1.16225e+01 9.89717e+14 2.82944e+04 1.91235e-04
1.50000e-14 1.16225e+01 1.14905e+15 3.28498e+04 1.64717e-04
1.50000e-14 1.16225e+01 1.33403e+15 3.81382e+04 1.41873e-04
1.50000e-14 1.16225e+01 1.54879e+15 4.42781e+04 1.22196e-04
1.50000e-14 1.16225e+01 1.79812e+15 5.14064e+04 1.05249e-04
1.50000e-14 1.16225e+01 2.08760e+15 5.96836e+04 9.06525e-05
1.50000e-14 1.16225e+01 2.42367e+15 6.92934e+04 7.80805e-05
1.50000e-14 1.16225e+01 2.81385e+15 8.04505e+04 6.72519e-05
1.50000e-14 1.16225e+01 3.26684e+15 9.34006e+04 5.79221e-05
